,Word,Length,Frequency,Info_given_previous_all_bigrams,Info_given_previous_cleaned_bigrams,Info_given_next_all_bigrams,Info_given_next_cleaned_bigrams
76,három,5,116858,8.76727473767603,8.89944865824725,6.40700070406316,6.50737258992811
77,amit,4,116161,7.48987775490065,7.40401213580022,7.78063918726815,7.90013738028323
78,más,3,115621,8.31638432258539,8.30065908955395,7.31597367809291,7.55606580837786
79,számára,7,111844,6.21853908062938,6.24236099045569,8.75878921452131,8.68666416246633
80,ennek,5,108847,9.4559742606015,9.4769711191712,6.4862998332857,6.44889129673478
81,saját,5,104338,9.13693922985206,9.14972415962345,4.89868391009298,5.39638592795609
82,ma,2,104139,8.9197418667973,9.29103412277107,7.51374978515823,7.5996040891656
83,l,1,104008,2.37809566557082,10.2036866618587,8.39777231792796,9.54274942161946
84,valamint,8,103730,7.23579011574387,7.1786989436379,8.2837883331596,8.56069657228367
85,ne,2,101521,8.30331854527301,8.40603370328932,4.13780553395607,4.31478282208442
86,által,5,101088,6.39488727094508,6.59567384755846,5.28396939480881,5.18273138913689
87,azért,5,100659,8.22562848028413,8.35042885287222,8.40298909308553,8.31728030088497
88,annak,5,100531,8.65329118598316,8.69865302389574,7.26990018885083,7.28784949987027
89,jól,3,99669,8.58581584889176,8.66119744766442,5.49505345586852,5.54575818059396
90,viszont,7,97771,8.49754215100513,8.84814992218592,8.78339037854118,8.81531901552992
91,ezer,4,97643,4.7628060793268,4.64435191031398,5.15482703370376,5.26303770040431
92,mindig,6,97520,7.89394562491587,7.98403113982068,8.39069796972354,8.46851100207958
93,át,2,96632,4.30512939321248,4.42198378471592,8.9247667333011,9.01481515594939
94,ott,3,95910,9.07807633622716,9.0867976703097,8.11120820670989,8.12730270473317
95,teljes,6,95708,8.96168576139158,8.93713358688335,4.28729674701658,4.31978602329348
96,hiszen,6,95679,7.38669636158584,7.27013503558504,8.79321498860062,8.82061890541446
97,európai,7,95187,7.31327502566642,7.08528082090804,4.19888515805614,4.27637306977449
98,ezzel,5,93198,9.12810519201051,9.18304918582066,7.74699475489929,7.66010294945748
99,t,1,91984,3.85869715743667,10.9811263806463,8.61681344650806,9.62353180546626
100,ezek,4,91503,9.32018846509178,9.35524298247566,8.124686874623,8.08546945926271
101,ellen,5,90985,6.08505058958522,6.6284539832489,8.63821938120046,8.58109054665149
102,én,2,90592,8.99749068556333,8.95552095990281,7.41956786480054,7.62393267935711
103,ember,5,89326,7.32709961666014,7.22479035221674,8.43589323881352,8.45419850423016
104,millió,6,88824,4.29015249436705,4.20290969276415,3.80666307442998,3.82724127414999
105,vannak,6,88124,6.9555789228764,7.18930514172066,8.55124501799619,8.55887737884576
106,k,1,85439,3.42625700299203,11.284524727832,8.65470069136804,9.48612722060239
107,mivel,5,85300,8.67854787050448,8.55432221647031,8.84758664075419,8.91740622262499
108,második,7,85288,8.30800478284447,8.18781862122497,5.2895722988109,5.34277944257914
109,során,5,85266,4.54152089212289,4.65687569936533,9.02809853595482,9.06562205919157
110,előtt,5,85150,5.27637420627015,5.23667367845279,9.06256965516557,9.06106321223179
111,korábban,8,84830,7.6352096055931,7.52683014288989,7.11516422814972,7.06468263929685
112,hozzá,5,84740,4.86438296690035,4.87007867800333,7.30521437737665,7.1926952803181
113,ugyanis,7,84660,8.76486713405792,9.06991753570392,9.12695986072595,9.17616608248316
114,nélkül,6,83629,4.74761971096908,4.77159269991838,8.84572140942068,8.85424053753479
115,óta,3,83270,3.43455614677839,3.30925698891223,8.3841398661953,8.39910050944125
116,akár,4,82853,8.70343408282179,8.84355675616225,8.19421856600948,8.44512733985579
117,például,7,82641,8.61302618440937,8.81793636627214,8.88711916130809,9.25356574876628
118,való,4,81451,5.16034472816479,5.87568212969831,4.96215257902691,5.31444135597305
119,fontos,6,80653,8.07884957711056,8.0736189605931,7.96394854408779,7.96878915003587
120,kis,3,80169,8.57443191207161,8.50748939660707,5.92491492331455,6.4474302971237
121,arról,5,79859,7.77440359532217,7.8420134821748,7.51733861833338,7.31107840885999
122,amerikai,8,79494,7.65220190684291,7.72451621223346,5.80099429117507,6.17441181736962
123,néhány,6,78347,8.97565020713219,9.16297538000236,6.37977799024264,6.49053552985497
124,alapján,7,78035,4.97974356805717,5.13219207203229,9.03879081210859,9.06418041657415
125,férfi,5,77812,7.85550329568005,7.85721297130331,8.01194983380276,8.46291206699772
126,lenne,5,76399,7.4952147401385,7.61455645970415,9.15065258632871,9.12265588988326
127,áll,3,75739,6.56221858810548,6.87599708074793,8.74149445189897,8.64976018222624
128,milyen,6,75660,8.69575968002291,8.67144755166152,7.31296583256987,7.39798755604116
129,ő,1,75610,9.14104773949549,9.02311664835778,8.12923019474263,8.22447117524371
130,együtt,6,75437,6.64925413402374,7.28512937232166,8.74423679733248,8.82725313914919
131,egész,5,75088,8.15540110913172,7.97640599649704,6.37117755429052,6.51732302878463
132,kellett,7,73714,7.36005341918219,7.66094326918155,5.69723306063167,5.84786398284776
133,nagyobb,7,72837,8.01813103293432,8.11597771019054,6.81370124164201,7.0785615480065
134,egyre,5,72663,8.9727367407594,9.14613431408427,3.72926498409463,3.68732298151365
135,nemzeti,7,72637,8.17618528468917,8.29567568453527,4.01584445207645,4.13800776916546
136,került,6,71917,5.99652930292806,6.23828537765355,8.08718690408598,8.14515052668502
137,kormány,7,71474,7.75405325131354,7.48999696247032,8.77093540492405,8.86192047127768
138,másik,5,71470,8.14687528687669,7.93761435550152,7.71305692489046,7.89445751688366
139,ebben,5,70687,9.80499287827812,9.93954072321052,8.61451603369008,8.50496639863294
140,legnagyobb,10,70354,7.71025784444589,7.65087194506948,6.0092678278562,6.60252740526788
141,erre,4,68770,9.53601008328628,9.61571614611086,8.94106250106775,8.8770895432682
142,milliárd,8,68439,4.33280291105741,4.24217069560945,2.91008207438295,2.95287831782781
143,ezen,4,68304,9.85474624065696,10.0856603427547,7.79438757469671,7.7759230299004
144,adott,5,67908,7.49076250962747,7.66031306824486,7.53568396396654,7.62249020238308
145,nemzetközi,10,67744,9.03250300247865,9.1644290021123,5.12976244886586,5.61318361876303
146,mit,3,67405,9.02564698428558,8.99307288033027,5.59613000657462,5.51246963210511
147,idén,4,66726,9.17853202353206,9.28024870879997,8.4086056740254,8.39081631221324
148,n,1,66367,3.01672874487563,11.302174678062,8.77167411900057,10.309933483456
149,nap,3,66109,7.81343368547536,7.76517292571484,8.18379266380687,8.23171460266276
150,négy,4,65865,9.34212374362447,9.49401969577204,6.96226151927731,7.10832465381025
151,bár,3,65816,9.49988949244155,9.40847570093888,9.19015677009507,9.27377066525498
152,voltak,6,65751,6.74919655989231,7.09110087445507,9.03705687344948,9.07320024885457
153,eddig,5,65247,9.05473053782085,9.24525879668107,8.45077563445066,8.42707060040501
154,újabb,5,64228,9.27046081524607,9.4036330730643,7.20139885671214,7.72178451334411
155,míg,3,64010,8.27788166162262,8.15675785446758,8.66754301021152,8.88675947941999
156,közül,5,63947,5.93904557651884,6.21952914402943,8.62885701425595,8.73017255565661
157,rá,2,63874,6.65300376203145,6.70097319609191,9.56331616002161,9.52218071240208
158,hazai,5,63806,9.07008683680475,9.01426463030435,5.84130511759099,6.2021351961805
159,ám,2,63711,8.33272022136094,8.23103204514728,9.12494760748844,9.17888361708675
160,kapott,6,63456,6.33558539913007,6.70704940499352,8.89832184025153,9.0495401730233
161,legyen,6,63252,8.32345494615201,8.47837628374546,9.37985327652172,9.36166439341388
162,inkább,6,63189,8.1605802842585,8.16292547821631,8.64523080260529,9.03061122556971
163,részt,5,63183,5.54492019925268,5.44656242825,6.55975842100361,6.51551619042502
164,mind,4,62305,9.49372714196755,9.67831480573031,8.70661074472526,8.83766319979226
165,elmúlt,6,62213,6.6561727721392,6.36040110428786,4.69325516915499,4.55974515494025
166,ország,6,61871,7.33461994856178,7.11206365693002,7.82225659417348,8.03360348652482
167,azok,4,61473,9.03993179926098,9.14803985057289,9.1167461105337,9.1950913838404
168,e,1,61288,9.75100902642969,10.0294655687259,7.57574636299814,7.70309076749085
169,magát,5,60988,4.77386932215606,4.98202829697346,9.61871379722509,9.66084600504382
170,forint,6,60854,4.31662052028724,4.16826835848203,7.36218225618679,7.43767713423272
171,azzal,5,60203,9.00190294340254,9.19222992507122,8.08613120887482,7.98706587127679
172,megyei,6,60201,5.39693143918233,8.06218352675475,4.54143113233775,5.00403437532072
173,ide,3,60131,3.27447508944068,8.38992871056431,6.50362806663142,6.26442502250185
174,további,7,59766,9.74634344388757,9.92854241679771,6.62371361822597,6.8749189299516
175,világ,5,59547,8.26016260876983,7.99998110174875,7.01348157077706,7.27365915722998
176,program,7,59327,8.00866871610739,8.14679868986941,5.98385315200767,9.22442717471237
177,éve,3,58176,5.83650723824236,5.81900109661112,8.68297384393158,8.65570262206854
178,jelenleg,8,57948,9.64844860751071,10.0211982221438,8.89685224410433,8.94321317706655
179,vissza,6,57618,6.1062823688862,6.13307914705294,9.5650092688122,9.68508343947082
180,amelyek,7,57562,8.05682376978763,7.94536385562425,8.7333985866397,8.8628995972294
181,tovább,6,57372,8.25562802145492,8.41548154327719,7.89830547567746,8.04323103674038
182,éppen,5,57284,9.12638826733669,9.21795472978982,8.34152553591288,8.51786077384874
183,hogyan,6,57268,9.31707702436466,9.2785748856051,6.49236412801233,6.50163966628348
184,hosszú,6,56443,9.44257255717821,9.52695795589957,4.81319347543833,5.14770820283453
185,sikerült,8,56433,7.92915155678847,8.21381368401651,6.90473849912356,7.34934220006839
186,igen,4,55955,9.4780365215845,9.69116981892732,7.99836594837977,7.95679269169683
187,miért,5,55943,9.27070016032818,9.24785720886495,7.98932645517126,7.95948264183557
188,újra,4,55612,9.23420716618039,9.46566334442529,8.16015210120939,8.51121387036942
189,tavaly,6,55498,9.5720790405898,9.85833135303448,7.54052271960072,7.50909702403656
190,utolsó,6,55417,7.83318287325607,7.71084564607814,5.92964953805171,6.13886957743995
191,emberek,7,55372,7.72988259496988,7.54657834970007,8.81307362537251,8.92432833459363
192,tehát,5,55354,9.36302505228172,9.58175374791549,9.6881975509414,9.76756581706886
193,belül,5,55073,2.49764488108759,2.61610783482982,9.43740000854031,9.49441580078946
194,aztán,5,54248,9.2977491693059,9.32471751911578,8.79321210327391,9.03706659078242
195,neki,4,54218,7.64470735042556,7.72302416194837,10.0610682972767,9.9774282928201
196,teljesen,8,54062,9.5424775512435,9.74532595677079,6.18779204884313,6.32254001600402
197,ahogy,5,53858,8.86902822605027,8.79059056592341,8.68380021024352,8.80464340659459
198,történt,7,53770,7.14018487905818,7.37148796285656,9.26072409728706,9.37457311426816
199,össze,5,53648,4.37883786160698,4.55373945648453,9.80854547639867,9.83316952796575
200,legjobb,7,53640,8.48212046734498,8.33952449214016,6.7828171125543,7.31980048015707
201,helyi,5,53461,9.43033581097766,9.27499782195961,6.21368598476422,6.46600741348983
202,cikk,4,53459,9.30232309572807,8.98533045336072,2.03302222689866,1.59190378165224
203,német,5,53265,9.15216497211627,9.36166626969883,6.50254158150883,7.00417439161816
204,szinte,6,52545,9.58434894281426,9.91995191042445,6.59808249332175,6.62286760601343
205,túl,3,52535,7.95968753430138,8.48325912821923,8.02982778723584,8.0310177135541
206,szemben,7,52477,4.3688544515764,5.01789465909533,9.86660289969327,9.79078431333862
207,talán,5,52052,9.79795041881637,9.97484141547155,8.91301574405048,8.9808710352998
208,mely,4,51925,8.49764688722922,8.40041870463095,9.11773640888942,9.3017855572474
209,esetben,7,51681,6.66464935980845,6.52668508928278,9.77139206020589,9.86719127931412
210,mindenki,8,51649,9.56522994392444,9.7320682960327,7.96974886849241,8.00853644008654
211,persze,6,51571,9.50011148592321,9.62875768236549,9.644369291917,9.68336817459166
212,szó,3,50942,7.22535525330282,7.19136819254093,9.09499653319749,9.00553302498993
213,fog,3,50774,7.6615856044902,7.8893646251731,6.61883588628446,6.70739839920358
214,elmondta,8,50478,6.50266553745746,7.02266085513468,7.99537881821549,7.7376141553244
215,őket,4,50312,7.00180482557566,7.3220460364319,9.85304087577709,9.77260986777955
216,hét,3,50217,8.91950587928641,9.02383889536361,7.00364659711981,7.10493354926682
217,abban,5,50065,8.301643344226,8.3515746157165,9.07972736661982,8.92032202326008
218,csapat,6,50019,8.21384664340264,8.16348494781107,9.35862911911243,9.41321586728544
219,mintegy,7,49902,9.08183093027494,9.43564772006884,5.26499936533114,5.22185572441948
220,ugyanakkor,10,49887,9.59690511933463,9.8650727275097,9.59198154577517,9.60374484016896
221,sokkal,6,49740,9.19189518608553,9.40548100229249,5.08812738639174,5.07875298613296
222,tudja,5,49731,8.17383060831872,8.15962898318436,8.44815996470395,8.34775114891383
223,jobb,4,49602,9.27618834270399,9.33658387678743,7.40726517474797,7.56553237557012
224,vagyok,6,49464,6.94775398113383,6.98992830247223,9.51141107969912,9.45648666183073
225,jelent,6,49340,6.48704118953428,6.71412081046816,8.90811753663788,8.8029185851699
226,egyetlen,8,49106,9.42309098343508,9.50483689634434,7.8919788082304,8.20917557683655
227,napi,4,48551,7.93204836988617,7.73778086044309,7.60567534194169,7.77060280359788
228,maga,4,48490,8.99278074968169,9.08389412999563,8.43920791092038,8.45214419973271
229,helyen,6,48414,6.51107186638814,6.37227402377295,8.10324503006188,8.02328582680003
230,politikai,9,48348,9.89944978437118,9.86146166972368,5.98054372937825,6.22254070876426
231,öt,2,48255,9.42270245288821,9.61966274716316,7.09096481043514,7.2056102158736
232,gazdasági,9,48207,9.55453051048081,9.55222223660535,5.91894794894169,6.04948431663603
233,szintén,7,48010,9.49486892690273,9.86175695159955,9.18691453454475,9.53331375979935
234,egyes,5,47865,8.80472133370312,8.73419487725565,6.40582410678125,6.76051444476774
235,cég,3,47852,8.21332341538352,8.40335246354839,9.00711557996405,9.20230029142488
236,harmadik,8,47805,9.2482459578566,9.16593247519081,6.8102699395253,6.87427591004111
237,évben,5,47779,6.75759273088963,6.63154398075091,9.82673637016293,9.86349274475423
238,végül,5,47506,9.57517122370383,9.73033388767791,9.2077289445157,9.42336235632889
239,elég,4,47278,9.347836501877,9.47279180654295,8.38970027500829,8.46567818079773
240,esetén,6,47046,5.45185469274917,5.66148072547604,9.80258971897095,9.90926426964716
241,szükséges,9,46956,7.10193212246055,7.63470217957044,8.31171982950454,8.55198638498014
242,végén,5,46729,6.21486899674104,5.97984317691853,9.64724523561638,9.79812138853787
243,közel,5,46535,9.37316606542337,9.74174939651523,6.81157131589204,6.75959306082696
244,ismét,5,46453,9.21838007843414,9.6114483832137,8.43951107946191,8.77488874740233
245,közölte,7,46332,7.53985277607118,7.43426406206112,9.18591180113108,9.26227335034145
246,közben,6,46272,6.71283657898442,6.95049776139857,9.57870208318794,9.74256537661895
247,közös,5,46223,9.77343274465634,10.0200743916461,6.13734831233378,6.52423794042643
248,kerül,5,46075,6.21078609607374,6.49057144438997,8.05081966222692,8.01300714527616
249,címét,5,45730,1.46256237667874,2.23950961045486,6.31157461536831,6.0842489538967
250,tette,5,45206,7.3798795928329,7.52132618899263,6.03035653493089,5.92966955258254
251,g,1,45016,3.44058714866288,10.3772218711943,9.2689597678364,10.5864302535777
252,keresztül,9,44964,3.18579437487644,3.74169102164978,9.56409927839015,9.64848126116709
253,számos,6,44664,9.47347094588117,9.79579315081326,7.56308279518595,7.77964685804099
254,felé,4,44643,5.98133115757496,7.01081555650264,7.99959614342564,8.01638936728515
255,százalékkal,11,44309,4.62657062914778,4.55932766749294,6.04025342016539,6.08959432347773
256,fél,3,44289,9.00784115066584,8.98326972716786,6.74621155968282,6.82468258870732
257,amelyet,7,44027,8.47747849502853,8.36798162492599,9.43387147898137,9.73753150008888
258,korábbi,7,43577,9.39788663816267,9.39018383033776,6.81722812183617,7.37828552927455
259,egyébként,9,43461,9.40313773795202,9.93502131635972,9.8758672425935,9.9647180118815
260,legalább,8,43381,9.57813580035018,9.84121662242214,7.9228274780264,7.97772761089458
261,orosz,5,43264,8.35008098836092,8.67997869513956,6.34577965195487,6.81309561608367
262,országos,8,43046,8.48918800695395,8.5585531421088,4.85286589560041,5.2250140486405
263,mégis,5,43027,9.58799419746563,9.64812904939256,9.16803654801393,9.34443926414348
264,se,2,42702,7.85426368213517,9.49165215140668,8.97183241494069,9.40252049787921
265,ellenére,8,42425,4.70769125230274,4.72812117759274,10.0271306112951,9.99967334324367
266,nemcsak,7,42274,9.4904390763029,9.82489012761825,9.26354201225751,9.48869434802111
267,vele,4,42234,8.17214160571552,8.44872886426134,9.77535205836321,9.66021763206029
268,este,4,42163,6.07289227519348,6.18034071294902,8.9464612933056,9.41713061936796
269,magas,5,41984,8.88242273949524,8.92701693087986,6.02407382630141,6.47229133237346
270,román,5,41960,9.59751696911435,9.53449261625876,6.7768170844429,7.07365498341269
271,tett,4,41811,6.35552846834624,6.57554071084784,8.35935868140077,8.41331708546962
272,benne,5,41801,7.91655259171878,7.98962074182348,9.73200634314736,9.67845948767083
273,rendszer,8,41733,7.08714715609163,7.65542600520706,9.03473032618162,9.21190125276905
274,megfelelő,9,41549,8.81420427234131,9.11186535443404,7.21307569618888,7.625753962514
275,érdekében,9,41318,4.62821118056965,4.67079358071385,10.1842710143135,10.1387757990264
276,készült,7,41128,6.02642226748473,6.83954836177474,8.57238321335906,9.03084365671458
277,található,9,41034,6.17269181309076,6.60803148263923,9.13541199630063,9.82742527435126
278,r,1,41017,4.10495619212475,10.7541492517192,9.40454922558177,10.7316352629229
279,miután,6,41016,9.51605305336555,9.40738925787207,8.92604833293942,9.15289842054568
280,című,4,40993,6.36858544446387,7.60658442784605,5.01875323595018,5.09358438570765
281,pár,3,40956,9.63687506343035,9.7927737638816,6.93024907690403,7.00406917819338
282,mai,3,40948,9.25387589080022,9.03434790653342,5.77656741443512,5.77119044611683
283,része,5,40940,7.32192754613663,7.32174786572771,10.3126891708961,10.3686829788434
284,hasonló,7,40864,8.47296630931305,9.38553487185072,7.58098837315585,7.92150994386743
285,kellene,7,40803,8.20590419799642,8.60718811965803,7.29012221486919,7.52280272638475
286,szeretne,8,40733,5.81675574246475,5.73520466370296,4.54135245795866,4.39429059929345
287,évvel,5,40691,6.30307383955876,6.22774976804024,3.37881007675326,3.81357262156744
288,szükség,7,40634,7.59550273401145,7.5513783655039,8.94478549194084,8.83099629043132
289,fiatal,6,40471,9.59239157309487,9.58264472765251,7.36349265769367,7.64739589161912
290,tud,3,40248,8.41928758173856,8.50813910559688,7.82893698021737,7.85805451088485
291,azon,4,40115,9.51973608749525,9.7442254458171,8.38894264851109,8.46613662090282
292,módon,5,39758,5.27468175389248,5.21845872517426,9.56717295736695,9.71372717404804
293,évek,4,39718,5.67173962812031,6.76458688364979,5.04236147154877,5.08606478929305
294,természetesen,13,39611,10.0235475200937,10.2660496539264,9.80418366747734,9.88805102628569
295,továbbra,8,39508,9.36096532734597,9.77686193591167,5.96053808195443,5.70054308914445
296,álló,4,39439,4.3404235233751,4.70658966105862,7.86451884432523,8.60702215355194
297,szakmai,7,39438,9.98235398568327,10.0635694227046,6.26252787031043,6.31143854574773
298,elleni,6,39210,5.43701500048463,5.70521201699009,5.34759230957293,5.64498461176488
299,biztos,6,39199,9.68391787424671,9.68998877507054,9.17035805181563,9.16695593804093
300,sokan,5,39183,9.55963053538568,9.65428136962864,7.88990432199162,7.9572696423917
301,jobban,6,38982,8.40280656948081,8.46901955021834,7.56330102363738,7.74523714961405
302,hat,3,38833,9.62195122758277,9.90045411889846,8.00974326500533,8.13253683529783
303,kívül,5,38773,3.16890004656045,3.72343064814363,9.65533414240531,9.71381594885622
304,mindent,7,38705,9.22415616952234,9.50809895768776,6.64568332304038,6.83880828160926
305,kapcsolatban,12,38602,4.91862161965998,5.47675738378537,10.0169681849491,9.92656880891827
306,elnöke,6,38530,5.50439840155516,5.67887975993907,9.95562016187195,9.83337174432933
307,következő,9,38492,8.81156826493637,8.54167572765102,7.12076361109422,7.24403145262561
308,vasárnap,8,38448,9.81015877633593,10.1462513077147,8.42290943205316,8.52987760882403
309,később,6,38330,8.01766917182941,7.91716827326029,9.56634540643359,9.81737914980858
310,sokat,5,38297,9.28611927674302,9.6101065864311,6.62603002615882,6.58437396343156
311,utóbbi,6,38257,8.17487922854051,7.94268236617995,6.94858650511407,7.03537263184225
312,ön,2,38217,9.24074407023554,9.10854321240343,8.60832798466898,8.62988305522102
313,száma,5,38123,4.92012042135978,5.16364190088517,9.74907056503071,9.72886054549643
314,mikor,5,38054,9.94328771065371,9.92712811679834,9.16105778334776,9.33240842933128
315,különböző,9,37898,10.0115323327231,10.1024458838343,6.32981546066015,6.94009178605449
316,szép,4,37738,9.87238630003972,9.9599841048252,7.79288950051822,7.9928603573524
317,állami,6,37731,9.1002449127204,9.05900253365349,5.19999670681392,5.4838355384766
318,város,5,37593,8.63727000224792,8.80621514965859,8.10427188786725,8.33255476704709
319,szóló,5,37557,3.31300763454684,3.87220553177578,6.23392224855093,6.40591709666186
320,jelentkezzen,12,37540,5.60870802968391,5.53740487062698,3.10314087700298,3.01654692094322
321,igaz,4,36814,10.0601987057115,10.0846269775119,9.85957565148336,9.77849708338427
322,vált,4,36783,3.99382271741182,4.53752914939405,9.55259802165114,9.71317325102101
323,elnök,5,36558,6.26858933742974,6.28118122856451,9.57562144628588,9.55450147990365
324,kisebb,6,36552,9.66791631373708,9.8123349968764,7.66317587892901,8.12417044439141
325,először,7,36404,9.37958164977917,9.59887435214659,9.74120085789684,9.99625405865744
